Node Name,Community,t-SNE X,t-SNE Y
UNC13D,8,-13.913681,-19.039005
LCP2,8,-15.815536,-17.363512
CSTF3,8,-13.817157,-17.655865
Pemetrexed,7,8.127494,-26.01842
DPM1,4,3.8479035,35.822636
SLC39A14,4,3.0460408,31.716824
ANK1,1,29.658754,0.42523578
SRXN1,9,30.37518,29.663132
MTOR,1,29.694431,2.3752785
PTP4A2,6,-23.866217,7.9196954
MCL1_1284,4,1.6979952,35.22414
FKBP4,7,12.689264,-23.492851
NDUFB8,8,-14.685505,-12.391052
ETF1,7,10.490726,-27.482845
ATP6V1H,3,5.818312,4.9589767
IPO5,8,-13.817157,-17.655865
FERMT2,7,8.33935,-27.342134
ITSN2,4,1.3561968,33.159035
DDX6,6,-23.501343,9.545415
PLOD2,4,3.8479035,35.822636
QSOX1,9,30.376032,29.662527
COASY,7,8.975168,-24.748348
CTNNBL1,3,5.818312,4.9589767
PAWR,4,3.0460408,31.716824
CTPS2,8,-12.971152,-15.323698
RBM39,6,-23.217918,10.006072
MICALL1,8,-16.200836,-15.672562
RACGAP1,8,-15.33519,-16.133198
LAMB3,1,30.971159,-0.7626673
SYAP1,1,29.694431,2.3752785
RPL14,7,8.127494,-26.01842
UBE2V2,6,-22.058706,7.780086
BCAP29,3,5.818312,4.9589767
LACTB,4,3.0460408,31.716824
CCAR2,6,-25.61772,7.1115375
NUCB1,8,-12.694408,-15.1817465
IMPDH1,7,7.8588586,-28.659115
ANKMY2,7,8.975168,-24.748348
PPM1B,6,-22.236477,9.59621
UBAP2L,7,12.223414,-25.122896
RUFY3,6,-23.217918,10.006072
ENO1,1,31.461079,1.475186
SRBD1,4,1.6979952,35.22414
TPM1,4,1.3561968,33.159035
RPS28,7,10.606955,-25.158129
RIPK2,3,5.818312,4.9589767
RBM5,6,-20.284369,11.540997
SPAG9,4,3.6777396,33.7389
MK-8776,6,-25.397577,9.187097
GSR,7,8.975168,-24.748348
CAPN1,1,29.694431,2.3752785
ACOT13,3,5.818312,4.9589767
LEO1,7,8.33935,-27.342134
RRP1,3,5.818312,4.9589767
MRPL57,6,-22.463259,6.235179
ALDH3A2,9,30.376032,29.662527
ANK2,6,-20.89784,9.833821
POLR1E,6,-27.512291,6.792571
ETS1,6,-22.778906,7.764724
RPL36AL,7,7.8588586,-28.659115
MCM5,6,-25.61772,7.1115375
DDX18,3,5.818312,4.9589767
ARHGAP18,8,-13.817157,-17.655865
MTX3,8,-12.694408,-15.1817465
UHRF1,1,31.461079,1.475186
URI1,4,3.6777396,33.7389
GSKIP,7,8.127494,-26.01842
UNC1215,1,31.461079,1.475186
CCDC115,6,-23.866217,7.9196954
Pelitinib,1,30.971159,-0.7626673
ZMYM2,7,11.492656,-23.983461
NAA15,7,8.975168,-24.748348
AZD1152-HQPA,6,-24.636284,10.802425
GTF2B,6,-24.250154,10.1676445
MICAL2,4,3.0460408,31.716824
PITRM1,6,-24.520708,7.305622
ZC3H11A,4,3.0460408,31.716824
CHTF18,8,-12.376964,-16.008396
XPO7,6,-28.06141,8.249994
NAAA,8,-15.229378,-15.221743
MB,3,5.818312,4.9589767
PNP,4,3.0460408,31.716824
ME1,9,30.375559,29.66313
COL6A3,3,5.818312,4.9589767
ABCF1,8,-13.984481,-18.610058
ITM2C,1,31.461079,1.475186
OSBPL5,6,-27.567587,9.681767
BASP1,8,-14.451809,-19.510506
AGI-6780,1,31.461079,1.475186
TOM1,3,5.818312,4.9589767
PPP1R18,4,3.0460408,31.716824
FKBP5,8,-15.33519,-16.133198
LIG1,6,-22.807327,8.565197
ATRN,8,-13.566965,-16.91643
S100A13,8,-13.817157,-17.655865
TPM3,8,-11.6402,-15.5882635
C9orf78,4,1.6979952,35.22414
AVL9,8,-13.884053,-13.573217
KRT18,1,29.658754,0.42523578
ALDH18A1,7,11.492656,-23.983461
EFHD1,1,31.461079,1.475186
PODXL,8,-16.200836,-15.672562
PKN1,6,-23.791214,10.22619
CAMK2D,3,5.818312,4.9589767
AK4,4,1.6979952,35.22414
PDCL,6,-23.905592,6.900854
SVIP,1,29.658754,0.42523578
SNTB1,8,-16.577286,-14.415894
COX20,6,-24.448906,8.431987
AZD1480,7,12.482045,-27.564146
RHOC,4,1.3561968,33.159035
MYO9B,3,5.818312,4.9589767
YES1,4,3.6777396,33.7389
MRPS27,6,-24.624636,8.162088
DPP4,1,31.461079,1.475186
GCHFR,8,-13.658935,-15.481944
GCN1,7,8.975168,-24.748348
TBC1D23,6,-23.866217,7.9196954
ZNF326,8,-12.197465,-13.984724
OPTN,3,5.818312,4.9589767
VPS35,7,8.127494,-26.01842
LSM7,6,-26.967123,9.956494
MG-132,7,10.079381,-26.295023
SEC62,6,-23.095053,9.409437
AP3S1,8,-12.694408,-15.1817465
ARPC2,8,-13.17075,-13.89442
GNG10,1,31.461079,1.475186
KU-55933,4,3.6777396,33.7389
DDX52,1,31.461079,1.475186
MRPL9,6,-23.866217,7.9196954
MSN,4,3.0460408,31.716824
RCOR1,8,-13.138913,-18.760502
FUCA1,8,-14.580888,-13.385316
NPM3,5,-13.4472065,-2.5933504
BOLA1,4,3.0460408,31.716824
SEC24C,3,5.818312,4.9589767
NSDHL,7,11.440006,-26.360397
PTGFRN,7,9.185683,-26.325819
KIT_5808,4,3.8479035,35.822636
RAB12,8,-10.950971,-16.567423
PPFIA1,4,3.6777396,33.7389
PIGS,1,31.461079,1.475186
SCYL1,8,-11.825322,-16.589722
GGA3,7,10.606955,-25.158129
ABCC4,6,-25.61772,7.1115375
CRIP2,1,29.658754,0.42523578
CA2,4,3.0460408,31.716824
GDI2,7,11.440006,-26.360397
PAC-1,6,-21.119371,11.884789
HDHD3,1,28.148022,1.2325627
GMPR2,4,3.0460408,31.716824
MPHOSPH10,3,5.818312,4.9589767
COL12A1,8,-15.991701,-16.785805
NDUFB1,4,3.0460408,31.716824
SYNGR1,8,-12.376964,-16.008396
NIF3L1,6,-19.94175,7.981899
STIP1,7,11.492656,-23.983461
UGP2,8,-15.341656,-17.2134
TMEM63A,1,31.535595,3.6769361
QTRT1,9,30.37502,29.663195
MED14,1,31.535595,3.6769361
Alisertib,6,-25.266077,8.45304
MICAL3,1,29.658754,0.42523578
NUDT4,8,-16.29245,-16.38269
ERK_5051,8,-13.57976,-19.539108
IKBIP,4,1.3561968,33.159035
BCKDHA,1,33.246178,0.14463937
DLGAP4,6,-23.169724,7.0830884
RPL19,7,8.975168,-24.748348
DDRGK1,6,-24.775938,6.2345233
OAT,6,-22.621498,9.894341
ALDH1A3,8,-15.194985,-18.890545
PARK7,7,7.8588586,-28.659115
CARS2,4,1.6979952,35.22414
JNK Inhibitor VIII,1,31.461079,1.475186
PNN,3,5.818312,4.9589767
TAOK3,8,-15.341656,-17.2134
MOXD1,6,-22.089722,4.75215
RPS2,7,11.440006,-26.360397
RPL34,7,11.440006,-26.360397
SPP1,1,29.694431,2.3752785
S-crizotinib,6,-23.866217,7.9196954
BAG1,7,10.25961,-21.521454
NBAS,3,5.818312,4.9589767
VX-745,6,-24.775938,6.2345233
LRRC40,6,-23.169724,7.0830884
CI-1033,1,31.461079,1.475186
VIM,1,30.971159,-0.7626673
SNX15,6,-22.463259,6.235179
GNE-317,3,5.818312,4.9589767
ALDH4A1,1,28.148022,1.2325627
SNRPA1,3,5.818312,4.9589767
MAP1A,1,31.461079,1.475186
CLIP1,6,-23.98617,12.201997
DAD1,6,-24.321663,9.243828
ASLAN002,6,-22.987556,5.106563
AXL,4,3.6777396,33.7389
JW-7-52-1,6,-25.771969,5.3257365
EIF2S3,7,8.975168,-24.748348
SNIP1,8,-16.30987,-18.147396
HACD3,1,30.971159,-0.7626673
TTC33,6,-22.919758,9.178388
ZMPSTE24,4,3.0460408,31.716824
DNAJC2,8,-14.79257,-17.957817
ARL6IP1,6,-22.30754,4.465614
SERPINB5,3,5.818312,4.9589767
FGF2,4,1.3561968,33.159035
DCX,3,5.818312,4.9589767
MAP4,4,3.0460408,31.716824
LAS1L,3,5.818312,4.9589767
DAG1,7,10.208709,-23.82404
PPP2R2A,3,5.818312,4.9589767
ADRM1,1,29.694431,2.3752785
GTPBP10,4,3.6777396,33.7389
NOL10,3,5.818312,4.9589767
HPDL,8,-15.194985,-18.890545
TARS2,4,1.3561968,33.159035
ICAM3,1,28.148022,1.2325627
GTPBP1,6,-24.321663,9.243828
PDCD6IP,7,11.492656,-23.983461
TPD52,3,5.818312,4.9589767
COX7A2L,7,8.975168,-24.748348
CLINT1,9,30.7386,29.981855
NOL11,1,31.535595,3.6769361
Masitinib,1,28.857784,3.8953197
CASZ1,1,31.461079,1.475186
RPS10,7,10.606955,-25.158129
NME4,8,-11.959967,-14.764973
ITGAL,8,-13.18,-14.4676285
SMARCA1,8,-15.602947,-13.853488
AP1B1,8,-13.883331,-14.168286
BCAR1,6,-23.028633,8.104063
OXSR1,6,-24.448906,8.431987
RAB6A,1,33.246178,0.14463937
NAA10,7,8.449422,-23.168524
EphB4_9721,7,11.492656,-23.983461
KCNAB2,8,-11.710347,-17.493399
SLC39A11,3,5.818312,4.9589767
PF-3758309,4,1.3561968,33.159035
KPNA6,8,-15.088881,-14.556497
LLGL2,1,33.39714,2.727324
ATP6AP2,4,3.8479035,35.822636
MTHFD1L,4,3.0460408,31.716824
DAPK1,6,-24.624636,8.162088
NME3,1,33.246178,0.14463937
RAB38,8,-12.701469,-18.037233
ODR4,1,30.971159,-0.7626673
PHLDB1,7,6.88244,-28.169865
FN1,4,1.6979952,35.22414
NUP188,8,-15.229378,-15.221743
SRP9,7,11.492656,-23.983461
RAB27B,4,1.6979952,35.22414
TAF5,7,7.26232,-24.524055
MAGEA10,1,31.461079,1.475186
DNAJC17,7,10.876489,-28.910572
PSPC1,4,3.0460408,31.716824
XRCC1,6,-22.236477,9.59621
Phenformin,4,3.6777396,33.7389
RNGTT,4,3.0460408,31.716824
RAC2,8,-17.560652,-14.743771
BNIP1,6,-22.919758,9.178388
TLN1,4,3.0460408,31.716824
RAB11FIP1,1,31.461079,1.475186
RGFP966,6,-26.420624,9.355644
NMT1,7,10.079381,-26.295023
SYT1,6,-24.636284,10.802425
RPLP2,7,10.490726,-27.482845
LARP7,6,-23.098373,9.413627
SDCBP,8,-12.197465,-13.984724
WDR43,3,5.818312,4.9589767
RPS6,7,8.33935,-27.342134
GNPAT,3,5.818312,4.9589767
CDK7_8454,6,-23.065939,8.164129
JW-7-24-1,1,28.148022,1.2325627
OFD1,4,1.3561968,33.159035
IGFBP5,6,-22.367323,7.1486425
BTAF1,4,1.3561968,33.159035
VASN,1,28.148022,1.2325627
THBS1,4,1.3561968,33.159035
ARRY-520,1,31.461079,1.475186
B3GAT3,1,28.857784,3.8953197
XMD8-85,6,-23.866217,7.9196954
NUBP1,6,-21.31812,7.2791433
RPS8,7,8.975168,-24.748348
RRM1,6,-25.703714,7.741731
LPCAT1,8,-16.799553,-15.958781
SERPINE1,4,3.0460408,31.716824
LTN1,1,28.148022,1.2325627
NECTIN1,1,31.461079,1.475186
PDCD4,6,-23.905592,6.900854
NSUN2,8,-15.33519,-16.133198
NUMA1,4,1.6979952,35.22414
DDI2,3,5.818312,4.9589767
NUP210,4,3.0460408,31.716824
COL17A1,2,-7.8730125,7.4275303
TW 37,6,-25.128685,7.628366
AT13148,3,5.818312,4.9589767
NOP58,3,5.818312,4.9589767
GNAQ,7,8.33935,-27.342134
Ravoxertinib,8,-13.18,-14.4676285
RPL23A,7,7.26232,-24.524055
RPL22,7,8.33935,-27.342134
IMPA1,1,29.658754,0.42523578
FTO,8,-18.090443,-15.798325
TRMT1,6,-21.31812,7.2791433
DNAJC10,4,3.0460408,31.716824
EAI045,8,-15.391003,-13.023802
MMP24OS,8,-15.843159,-15.156837
BORCS5,3,5.818312,4.9589767
RANGAP1,7,8.127494,-26.01842
ACAP1,6,-24.490862,8.76001
GMFB,6,-23.135769,11.376106
TESC,3,5.818312,4.9589767
UBE4B,4,3.0460408,31.716824
SDC4,8,-15.33519,-16.133198
UBA5,7,10.606955,-25.158129
ERMP1,1,31.461079,1.475186
UFC1,7,10.606955,-25.158129
NUDCD3,6,-25.012468,9.657935
WDR74,3,5.818312,4.9589767
Tivozanib,4,1.3561968,33.159035
TAP2,7,7.26232,-24.524055
RBM42,6,-22.367323,7.1486425
PKP1,1,29.658754,0.42523578
ADGRF1,9,30.7386,29.981855
SU11274,7,7.8588586,-28.659115
CEACAM5,3,5.818312,4.9589767
GPX1,8,-16.200836,-15.672562
LLGL1,8,-12.971152,-15.323698
NCAPH2,6,-23.910662,5.360715
MGAT1,7,10.606955,-25.158129
CUL2,3,5.818312,4.9589767
ML216,8,-14.907088,-13.99634
STK26,3,5.818312,4.9589767
GTF2I,6,-23.073029,9.437241
IMP4,3,5.818312,4.9589767
CD99L2,8,-15.53069,-18.35613
RPL7,7,11.024069,-21.544054
KIF5B,7,8.127494,-26.01842
HINT1,1,29.694431,2.3752785
LFM-A13,4,1.3561968,33.159035
CKB,6,-22.85866,8.577405
FKBP2,7,8.975168,-24.748348
SCML2,6,-22.881952,10.464155
POLR2K,8,-14.907088,-13.99634
RPL7L1,3,5.818312,4.9589767
EARS2,6,-24.636284,10.802425
LTA4H,7,11.440006,-26.360397
AKT1S1,7,8.975168,-24.748348
AZD5363,3,5.818312,4.9589767
NCOA5,8,-14.89077,-17.478996
QPCTL,7,10.606955,-25.158129
LGALS3,8,-17.052464,-18.770918
PAG1,1,29.658754,0.42523578
RDX,1,29.658754,0.42523578
PDE6D,6,-23.675646,10.4982195
WH-4-023,4,3.0460408,31.716824
SREK1,6,-26.01917,8.279865
PPA2,1,31.461079,1.475186
PIP4P2,8,-16.787428,-17.293158
IGF1R,1,28.857784,3.8953197
MDH1,6,-24.250154,10.1676445
CALR,7,10.490726,-27.482845
CASP7,3,5.818312,4.9589767
AKR1C3,9,30.7386,29.981855
IAP_7638,7,7.26232,-24.524055
TUBB4A,6,-25.664585,10.40927
PCM1,1,31.461079,1.475186
C5orf22,7,10.490726,-27.482845
RPS15,3,5.818312,4.9589767
AQR,8,-13.817157,-17.655865
TUBA4A,7,6.780987,-27.114393
LSM8,6,-25.122017,10.450669
Vinblastine,7,12.223414,-25.122896
NCS1,3,5.818312,4.9589767
PRKCB,8,-12.376964,-16.008396
VTA1,7,11.440006,-26.360397
LRP10,4,3.6777396,33.7389
DCUN1D5,8,-16.257612,-19.079823
STUB1,3,5.818312,4.9589767
WDR82,7,8.127494,-26.01842
NUDT21,8,-14.719545,-16.670115
RHOT1,4,3.6777396,33.7389
FASTKD5,1,30.971159,-0.7626673
COPS2,7,9.383503,-28.918146
GPRIN1,6,-27.039839,11.567205
Doxorubicin,4,1.3561968,33.159035
VAV1,8,-13.138913,-18.760502
CRKL,6,-21.31812,7.2791433
CD99,3,5.818312,4.9589767
BCAS1,1,31.461079,1.475186
PMPCA,1,29.694431,2.3752785
NDUFA6,4,3.6777396,33.7389
PDIA5,7,10.606955,-25.158129
PEPD,8,-15.341656,-17.2134
MRPL28,6,-25.682487,11.315032
Telomerase Inhibitor IX,9,30.7386,29.981855
PELP1,9,30.7386,29.981855
CASP3,7,8.975168,-24.748348
Nutlin-3a (-),3,5.818312,4.9589767
ZNF638,4,3.0460408,31.716824
RFC3,6,-21.551262,8.074102
NCOA6,1,28.148022,1.2325627
ARFIP1,9,30.7386,29.981855
SYVN1,1,29.694431,2.3752785
AKAP2,4,3.0460408,31.716824
Thapsigargin,6,-24.775938,6.2345233
RNF14,8,-13.557115,-17.038452
Cabozantinib,3,5.818312,4.9589767
TXN2,7,10.079381,-26.295023
DNAJB1,7,8.975168,-24.748348
LEMD2,1,31.461079,1.475186
SUCLG1,1,29.658754,0.42523578
GNG12,4,3.6777396,33.7389
NAPA,7,10.490726,-27.482845
BSPRY,9,30.7386,29.981855
FCF1,9,30.7386,29.981855
SRA1,7,6.88244,-28.169865
PRPSAP1,8,-11.959967,-14.764973
MTHFD1,7,7.26232,-24.524055
UBE2J1,7,6.780987,-27.114393
AZD8931,1,31.461079,1.475186
KLF5,9,30.7386,29.981855
SRGAP2,8,-11.710347,-17.493399
CGN,8,-17.216398,-16.443352
DLST,1,29.694431,2.3752785
ACTR3,4,1.6979952,35.22414
PRKCSH,7,10.606955,-25.158129
HNRNPM,8,-15.33519,-16.133198
CBX3,7,10.606955,-25.158129
SLC27A1,8,-15.33519,-16.133198
REL,1,31.461079,1.475186
SGPL1,7,12.223414,-25.122896
NT5E,4,1.3561968,33.159035
RCL1,3,5.818312,4.9589767
DDB1,7,7.26232,-24.524055
DRG1,7,10.606955,-25.158129
SQOR,1,31.461079,1.475186
PPP1R13L,8,-11.715608,-18.40467
USP10,7,12.869872,-26.663263
PTPN6,8,-11.715608,-18.40467
CMTR1,7,8.975168,-24.748348
AHSA1,6,-23.98617,12.201997
NUP214,6,-26.247818,7.417196
PDP1,8,-16.200836,-15.672562
ACY1,8,-15.8821945,-13.913712
GATB,1,31.535595,3.6769361
LSG1,3,5.818312,4.9589767
VPS45,4,3.0460408,31.716824
VAMP3,4,3.0460408,31.716824
ENO3,1,29.658754,0.42523578
MBLAC2,6,-23.866217,7.9196954
ZFP91,6,-22.166187,10.379449
CPSF3,8,-12.756023,-14.03436
RNASEH2B,6,-23.710981,10.495995
RBBP7,7,9.248138,-21.641842
MSTO1,3,3.6626656,5.7603474
EPB41L1,1,29.694431,2.3752785
Picrotin,4,0.9204487,30.618052
Foretinib,3,3.6626656,5.7603474
BRD3,4,0.9204487,30.618052
IRGQ,6,-21.776384,12.490569
APRT,7,8.541811,-22.403511
EXOC3,4,0.9204487,30.618052
GOLGA4,8,-11.083043,-14.684995
ARMCX3,3,3.6626656,5.7603474
RNPEP,3,3.6626656,5.7603474
IRAK1,4,0.9204487,30.618052
ZNF428,6,-23.905592,6.900854
EPS15L1,3,5.818312,4.9589767
PARP14,3,5.818312,4.9589767
DUSP3,8,-14.135547,-16.862804
CPSF4,8,-15.229378,-15.221743
LTT462,8,-11.6402,-15.5882635
EXOSC10,3,5.818312,4.9589767
RPF1,1,30.971159,-0.7626673
CHDH,4,1.6979952,35.22414
BCAR3,4,3.0460408,31.716824
DOK3,8,-14.507837,-16.601435
SEL1L,4,1.3561968,33.159035
MXRA8,8,-14.607085,-12.8443575
ISYNA1,4,3.0460408,31.716824
ABCC1,9,30.7386,29.981855
PGK1,7,10.079381,-26.295023
SLFN11,6,-24.636284,10.802425
TTK,8,-14.7599325,-16.697016
PFDN6,7,8.33935,-27.342134
ITGA1,9,30.7386,29.981855
PARD3,1,31.461079,1.475186
UCHL1,6,-23.501343,9.545415
UQCRB,4,1.3561968,33.159035
CCT8,7,10.208709,-23.82404
TBL1XR1,1,31.461079,1.475186
POLD1,7,9.248138,-21.641842
PRPF31,6,-23.169724,7.0830884
VPS26A,7,9.383503,-28.918146
MVD,3,5.818312,4.9589767
SUB1,7,5.9134417,-24.384014
MON2,7,9.185683,-26.325819
TSTA3,3,5.818312,4.9589767
RAB9A,4,3.6777396,33.7389
USP39,7,10.079381,-26.295023
GNB1,4,3.0460408,31.716824
RPL18A,7,10.903719,-22.689518
MYH14,1,31.461079,1.475186
PEA15,4,3.6777396,33.7389
HIGD2A,7,8.33935,-27.342134
UBR7,6,-23.169724,7.0830884
DNAJA1,7,8.127494,-26.01842
GOLGA3,3,5.818312,4.9589767
RABL6,6,-25.665081,9.884298
THY1,4,1.3561968,33.159035
WZ-1-84,6,-26.877495,8.38828
IRF3,3,5.818312,4.9589767
ECSIT,1,28.857784,3.8953197
NDUFA9,8,-15.33519,-16.133198
CHAF1A,8,-12.694408,-15.1817465
MINK1,4,3.6777396,33.7389
TMSB4X,1,33.39714,2.727324
DEK,3,5.818312,4.9589767
POP7,8,-15.33519,-16.133198
COX16,4,1.3561968,33.159035
PIK3R1,8,-14.135547,-16.862804
TRABD,8,-16.200836,-15.672562
MAP7,3,5.818312,4.9589767
SNX4,3,5.818312,4.9589767
HADHA,8,-16.787428,-17.293158
DNAJC8,6,-22.919758,9.178388
PDHX,4,1.3561968,33.159035
ATN1,6,-24.624636,8.162088
ARHGDIA,7,7.8420954,-23.469748
AKR7A2,3,5.818312,4.9589767
TBL2,6,-24.636284,10.802425
SIPA1,8,-11.083043,-14.684995
UBXN6,4,0.9204487,30.618052
LYN,1,30.249868,4.3350663
TIMM50,6,-22.220581,11.654306
RNF31,7,9.248138,-21.641842
LGK974,4,0.9204487,30.618052
PARP_9482,1,30.249868,4.3350663
COPA,3,3.6626656,5.7603474
CDC42BPA,7,9.248138,-21.641842
RBM12,6,-22.220581,11.654306
SART3,6,-22.220581,11.654306
ARPC4,4,0.9204487,30.618052
RAB27A,7,8.541811,-22.403511
GSK269962A,4,0.9204487,30.618052
EIF2A,7,9.248138,-21.641842
DNMBP,1,30.249868,4.3350663
EFR3A,6,-22.220581,11.654306
RNF25,8,-10.670054,-15.853944
RNF170,1,30.249868,4.3350663
HADH,4,0.9204487,30.618052
SON,8,-12.243568,-12.781141
AKAP8L,8,-10.670054,-15.853944
DGLUCY,4,0.9204487,30.618052
Pazopanib,4,0.9204487,30.618052
ADAR,4,0.9204487,30.618052
KIAA1671,8,-12.243568,-12.781141
ZC3H14,8,-10.670054,-15.853944
KYNU,7,8.541811,-22.403511
TMOD3,6,-22.220581,11.654306
PCYT2,8,-11.652652,-12.921661
SCH772984,8,-11.083043,-14.684995
GGPS1,1,30.249868,4.3350663
LIMA1,6,-19.759733,10.829722
PRDX3,7,9.248138,-21.641842
ZMYM3,3,3.6626656,5.7603474
SRSF11,7,8.541811,-22.403511
TTC1,1,30.249868,4.3350663
TMED1,6,-22.220581,11.654306
MRPS15,6,-22.220581,11.654306
RPS15A,7,9.248138,-21.641842
SIPA1L3,3,3.6626656,5.7603474
IK,3,3.6626656,5.7603474
GSPT1,7,8.541811,-22.403511
NNMT,4,0.9204487,30.618052
UGGT1,8,-12.243568,-12.781141
MRPL2,1,30.249868,4.3350663
KIF23,3,3.6626656,5.7603474
AP2M1,4,0.9204487,30.618052
ANXA2,4,0.9204487,30.618052
LRCH4,8,-11.083043,-14.684995
MIA3,4,2.0945022,29.573248
SRSF9,3,3.6626656,5.7603474
AZD3759,1,30.249868,4.3350663
DPP7,4,0.9204487,30.618052
GALT,4,0.9204487,30.618052
MRPL45,1,30.249868,4.3350663
SRSF5,8,-11.083043,-14.684995
ADD2,3,3.6626656,5.7603474
MRPL24,8,-12.243568,-12.781141
VRK3,1,30.249868,4.3350663
UQCR10,1,30.249868,4.3350663
DCTN2,7,9.248138,-21.641842
DYNC1LI2,9,29.945503,29.285082
PHLDB2,4,0.9204487,30.618052
DMD,6,-22.220581,11.654306
TPD52L1,8,-10.670054,-15.853944
PHPT1,6,-21.776384,12.490569
CS,1,30.249868,4.3350663
HIP1R,1,30.249868,4.3350663
HSD17B12,8,-12.243568,-12.781141
ME2,6,-21.776384,12.490569
CCDC22,3,3.6626656,5.7603474
CCT2,7,8.541811,-22.403511
LPXN,1,30.249868,4.3350663
CHMP5,6,-19.759733,10.829722
BRK1,6,-21.776384,12.490569
SYNE1,4,0.9204487,30.618052
